SCH_ID,SCH_NAME,SCH_CAT,SCH_TYPE,LAT,LONG,BARANGAY,MUNNAME,PROV,PSGC_MUNI,PSGC_BRGY,PSGC_PROV
318111,Ragayan NHS,SHS,Public,7.840487,124.352982,Ragayan,Poona Bayabao (Gata),LANAO DEL SUR,PH153622000,PH153607046,PH153600000
304978,Poona Bayabao NHS,JHS,Public,7.844997,124.331628,Dimayon,Poona Bayabao (Gata),LANAO DEL SUR,PH153622000,PH153606058,PH153600000
216074,Badak PS,PS,Public,7.808503,124.074182,Badak,Pualas,LANAO DEL SUR,PH153623000,PH153605001,PH153600000
133803,Bantayan PS,PS,Public,7.83321,124.049253,Bantayan,Pualas,LANAO DEL SUR,PH153623000,PH153623002,PH153600000
133810,Bonsalagan PS,PS,Public,7.8013,124.059479,Notong,Pualas,LANAO DEL SUR,PH153623000,PH153623026,PH153600000
133811,Boring PS,PS,Public,7.802928,124.074889,Boring,Pualas,LANAO DEL SUR,PH153623000,PH153623006,PH153600000
216076,Bualan PS,PS,Public,7.808609,124.065452,Bualan,Pualas,LANAO DEL SUR,PH153623000,PH153603014,PH153600000
133804,Daksla ES,ES,Public,7.80641,124.083,Diamla,Pualas,LANAO DEL SUR,PH153623000,PH153623014,PH153600000
133812,Danugan CES,CES,Public,7.790079,124.071129,Danugan,Pualas,LANAO DEL SUR,PH153623000,PH153623012,PH153600000
133805,Ingud PS,PS,Public,7.827914,124.070708,Ingud,Pualas,LANAO DEL SUR,PH153623000,PH153603027,PH153600000
216043,Lumbac PS,PS,Public,7.824463,124.060256,Lumbac,Pualas,LANAO DEL SUR,PH153623000,PH153602052,PH153600000
133813,Malawani ES,ES,Public,7.80058,124.065001,Basagad,Pualas,LANAO DEL SUR,PH153623000,PH153623003,PH153600000
133806,Maligo PS,PS,Public,7.813546,124.080472,Maligo,Pualas,LANAO DEL SUR,PH153623000,PH153623024,PH153600000
216075,Masao PS,PS,Public,7.81416,124.073405,Masao,Pualas,LANAO DEL SUR,PH153623000,PH153615047,PH153600000
133814,Mintong ES,ES,Public,7.79723,124.030906,Dapao,Pualas,LANAO DEL SUR,PH153623000,PH153623013,PH153600000
133815,Porug PS,PS,Public,7.768633,124.074483,Porug,Pualas,LANAO DEL SUR,PH153623000,PH153623030,PH153600000
133807,Pualas CES,CES,Public,7.82024,124.080135,Tambo (Pob.),Pualas,LANAO DEL SUR,PH153623000,PH153623033,PH153600000
133808,Romagondong PS,PS,Public,7.812636,124.06922,Romagondong,Pualas,LANAO DEL SUR,PH153623000,PH153631028,PH153600000
133809,Tamlang PS,PS,Public,7.817717,124.067157,Tamlang,Pualas,LANAO DEL SUR,PH153623000,PH153611094,PH153600000
133817,Tomarompong PS,PS,Public,7.801528,124.078804,Tomarompong,Pualas,LANAO DEL SUR,PH153623000,PH153603051,PH153600000
133818,Tuka Linuk ES,ES,Public,7.784811,124.066638,Linuk,Pualas,LANAO DEL SUR,PH153623000,PH153609009,PH153600000
133819,Yaran ES,ES,Public,7.801649,124.047031,Yaran,Pualas,LANAO DEL SUR,PH153623000,PH153623037,PH153600000
318211,Bonsalagan Memorial NHS,JHS,Public,7.80183,124.047129,Yaran,Pualas,LANAO DEL SUR,PH153623000,PH153623037,PH153600000
304985,Danugan NHS,SHS,Public,7.793158,124.065429,Danugan,Pualas,LANAO DEL SUR,PH153623000,PH153623012,PH153600000
318229,Mauna Mem. NHS,JHS,Public,7.793472,124.079954,Gadongan,Pualas,LANAO DEL SUR,PH153623000,PH153617046,PH153600000
318224,Pamaloy Mem. NHS,JHS,Public,7.795339,124.030142,Dapao,Pualas,LANAO DEL SUR,PH153623000,PH153623013,PH153600000
304994,Pualas NHS,SHS,Public,7.820281,124.079881,Tambo (Pob.),Pualas,LANAO DEL SUR,PH153623000,PH153623033,PH153600000
318231,Tanoga Memorial NHS,JHS,Public,7.799104,124.049052,Yaran,Pualas,LANAO DEL SUR,PH153623000,PH153623037,PH153600000
216560,Baital ES,ES,Public,6.889982,124.565985,Baital,Rajah Buayan,MAGUINDANAO,PH153829000,PH153829001,PH153800000
134177,Bakat ES,ES,Public,6.957618,124.55093,Bakat,Rajah Buayan,MAGUINDANAO,PH153829000,PH153829002,PH153800000
134181,Dansalan ES,ES,Public,6.918827,124.590567,Panadtaban,Rajah Buayan,MAGUINDANAO,PH153829000,PH153829007,PH153800000
216592,Gaunan ES,ES,Public,6.903313,124.565335,Gaunan,Rajah Buayan,MAGUINDANAO,PH153829000,PH153829004,PH153800000
134186,Malibpolok ES,ES,Public,6.917107,124.566473,Malibpolok,Rajah Buayan,MAGUINDANAO,PH153829000,PH153829005,PH153800000
134187,Mileb ES,ES,Public,6.894758,124.587442,Mileb,Rajah Buayan,MAGUINDANAO,PH153829000,PH153829006,PH153800000
134190,Pidsalenggian ES,ES,Public,6.920566,124.574547,Tabungao,Rajah Buayan,MAGUINDANAO,PH153829000,PH153829011,PH153800000
134191,Pidsandawan ES,ES,Public,6.928126,124.550066,Pidsandawan,Rajah Buayan,MAGUINDANAO,PH153829000,PH153820013,PH153800000
134192,Sambolawan ES,ES,Public,6.871276,124.553,Sampao,Rajah Buayan,MAGUINDANAO,PH153829000,PH153825010,PH153800000
134193,Sampao ES,ES,Public,6.87052,124.57169,Sampao,Rajah Buayan,MAGUINDANAO,PH153829000,PH153825010,PH153800000
134194,Sapakan CES,CES,Public,6.911358,124.554069,Sapakan (Pob.),Rajah Buayan,MAGUINDANAO,PH153829000,PH153829010,PH153800000
305025,Rajah Buayan NHS,JHS,Public,6.894751,124.587263,Mileb,Rajah Buayan,MAGUINDANAO,PH153829000,PH153829006,PH153800000
318310,Sapakan NHS,SHS,Public,6.913371,124.550601,Sapakan (Pob.),Rajah Buayan,MAGUINDANAO,PH153829000,PH153829010,PH153800000
133452,Bagoingud ES,ES,Public,8.019132,124.250264,Bagoaingud,Saguiaran,LANAO DEL SUR,PH153625000,PH153601002,PH153600000
133448,Bubong ES,ES,Public,8.027541,124.273938,Bubong,Saguiaran,LANAO DEL SUR,PH153625000,PH153601007,PH153600000
133453,Cadayonan CES,CES,Public,8.036028,124.235343,Cadayon,Saguiaran,LANAO DEL SUR,PH153625000,PH153625005,PH153600000
133465,Comonal PS,PS,Public,8.05008,124.247471,Comonal,Saguiaran,LANAO DEL SUR,PH153625000,PH153625008,PH153600000
133466,Datu Batugan ES,ES,Public,8.043996,124.266347,Batangan,Saguiaran,LANAO DEL SUR,PH153625000,PH153606005,PH153600000
133454,Dilausan PS,PS,Public,8.036383,124.248239,Dilausan,Saguiaran,LANAO DEL SUR,PH153625000,PH153603025,PH153600000
215513,Dilimbayan PS,PS,Public,8.052887,124.240079,Dilimbayan,Saguiaran,LANAO DEL SUR,PH153625000,PH153607019,PH153600000
133455,Gadongan PS,PS,Public,8.028594,124.228064,Gadongan,Saguiaran,LANAO DEL SUR,PH153625000,PH153617046,PH153600000
215511,Limogao PS,PS,Public,8.04395,124.273308,Limogao,Saguiaran,LANAO DEL SUR,PH153625000,PH153625013,PH153600000
133456,Lumbacaingud PS,PS,Public,8.028489,124.22615,Gadongan,Saguiaran,LANAO DEL SUR,PH153625000,PH153617046,PH153600000
133449,Lumbayanague PS,PS,Public,8.037534,124.273352,Lumbayanague,Saguiaran,LANAO DEL SUR,PH153625000,PH153625015,PH153600000
133458,Maito Basak ES,ES,Public,8.026069,124.266656,Basak Maito,Saguiaran,LANAO DEL SUR,PH153625000,PH153625018,PH153600000
133457,Maliwanag ES,ES,Public,8.057194,124.227111,Maliwanag,Saguiaran,LANAO DEL SUR,PH153625000,PH153604024,PH153600000
133459,Mapantao PS,PS,Public,8.035169,124.242146,Mapantao,Saguiaran,LANAO DEL SUR,PH153625000,PH153604025,PH153600000
133450,Mipaga ES,ES,Public,8.032735,124.277831,Mipaga,Saguiaran,LANAO DEL SUR,PH153625000,PH153625021,PH153600000
211512,Natangcopan PS,PS,Public,8.047264,124.248233,Natangcopan,Saguiaran,LANAO DEL SUR,PH153625000,PH153637012,PH153600000
133467,NPC-Salam CES,CES,Public,8.049792,124.26596,Pawak,Saguiaran,LANAO DEL SUR,PH153625000,PH153625030,PH153600000
133460,Pagalamatan ES,ES,Public,8.023691,124.263787,Pagalamatan,Saguiaran,LANAO DEL SUR,PH153625000,PH153637014,PH153600000
133461,Pamacutan ES,ES,Public,8.020923,124.246407,Pamacotan,Saguiaran,LANAO DEL SUR,PH153625000,PH153604032,PH153600000
133468,Pantao Raya PS,PS,Public,8.036099,124.255712,Pantao Raya,Saguiaran,LANAO DEL SUR,PH153625000,PH153625027,PH153600000
133469,Pantaon PS,PS,Public,8.036186,124.261546,Pantaon,Saguiaran,LANAO DEL SUR,PH153625000,PH153632044,PH153600000
133463,Patpangcat 1 PS,PS,Public,8.058781,124.217986,Patpangkat,Saguiaran,LANAO DEL SUR,PH153625000,PH153625029,PH153600000
133464,Patpangcat 2 PS,PS,Public,8.052169,124.216922,Patpangkat,Saguiaran,LANAO DEL SUR,PH153625000,PH153625029,PH153600000
133470,Pawak ES,ES,Public,8.052008,124.255483,Pawak,Saguiaran,LANAO DEL SUR,PH153625000,PH153625030,PH153600000
133471,Pendolonan PS,PS,Public,8.041403,124.269254,Pindolonan,Saguiaran,LANAO DEL SUR,PH153625000,PH153601020,PH153600000
133451,Saguiran CES,CES,Public,8.033265,124.269586,Poblacion,Saguiaran,LANAO DEL SUR,PH153625000,PH153605025,PH153600000
215514,Salocod PS,PS,Public,8.064444,124.246667,Salocad,Saguiaran,LANAO DEL SUR,PH153625000,PH153625035,PH153600000
133472,Sunggod ES,ES,Public,8.055833,124.273611,Sungcod,Saguiaran,LANAO DEL SUR,PH153625000,PH153625036,PH153600000
409005,AL-MALIK CHILD LEARNING CENTER,PES,Private,8.034033,124.2713,Poblacion,Saguiaran,LANAO DEL SUR,PH153625000,PH153605025,PH153600000
408698,Hayat Integrated Academy,MD,Private,8.041667,124.2688,Pindolonan,SAGUIARAN,LANAO DEL SUR,PH153625000,PH153601020,PH153600000
475509,Philippine Integrated School Foundation-SAGUIARAN,PES,Private,8.033983,124.270567,Poblacion,Saguiaran,LANAO DEL SUR,PH153625000,PH153605025,PH153600000
133462,Panggao PS,PS,Public,8.046372,124.230308,Panggao,Saguiaran,LANAO DEL SUR,PH153625000,PH153625026,PH153600000
318124,M & S Maito Basak NHS,SHS,Public,8.033333,124.26667,Pagalamatan,Saguiaran,LANAO DEL SUR,PH153625000,PH153637014,PH153600000
304975,Saguiaran NHS,SHS,Public,8.03359,124.269521,Poblacion,Saguiaran,LANAO DEL SUR,PH153625000,PH153605025,PH153600000
304976,Sampal MNHS,JHS,Public,8.052341,124.216652,Patpangkat,Saguiaran,LANAO DEL SUR,PH153625000,PH153625029,PH153600000
600176,MSU- Saguiaran Community High School,SUC,SUC ,8.039216667,124.2688167,Poblacion,SAGUIARAN,LANAO DEL SUR,PH153625000,PH153605025,PH153600000
475509,Philippine Integrated School Foundation-SAGUIARAN,PJHS,Private,8.033983333,124.2705667,Poblacion,SAGUIARAN,LANAO DEL SUR,PH153625000,PH153605025,PH153600000
134805,Baldatal Islam ES,ES,Public,5.138914,120.189261,Baldatal Islam,Sapa-Sapa,TAWI-TAWI,PH157010000,PH157010001,PH157000000
134820,Banaran CES,CES,Public,5.018589,120.132342,Tonggusong Banaran,Sapa-Sapa,TAWI-TAWI,PH157010000,PH157010003,PH157000000
217530,Bukut PS,PS,Public,5.071142,120.249437,Latuan (Suasang),Sapa-Sapa,TAWI-TAWI,PH157010000,PH157010008,PH157000000
134806,Buton PS,PS,Public,5.110303,120.292064,Butun,Sapa-Sapa,TAWI-TAWI,PH157010000,PH157010004,PH157000000
134821,Dalo Dalo ES,ES,Public,5.024761,120.187047,Dalo-dalo,Sapa-Sapa,TAWI-TAWI,PH157010000,PH157010005,PH157000000
134807,Gadjaminah PS,PS,Public,5.072103,120.267422,Palate Gadjaminah,Sapa-Sapa,TAWI-TAWI,PH157010000,PH157010006,PH157000000
134823,Hji. Moh. Sha Tabarasa ES,ES,Public,5.039316,120.219935,Lakit-lakit,Sapa-Sapa,TAWI-TAWI,PH157010000,PH157010009,PH157000000
134809,Imam Gayong ES,ES,Public,5.073734,120.250327,Latuan (Suasang),Sapa-Sapa,TAWI-TAWI,PH157010000,PH157010008,PH157000000
134808,Imam Jayari Janjalawa ES,ES,Public,5.134233,120.216756,Baldatal Islam,Sapa-Sapa,TAWI-TAWI,PH157010000,PH157010001,PH157000000
134822,Ladja Idanan ES,ES,Public,5.0339,120.104464,Lookan Banaran,Sapa-Sapa,TAWI-TAWI,PH157010000,PH157010002,PH157000000
134813,Malanta ES,ES,Public,5.099344,120.309718,Malanta,Sapa-Sapa,TAWI-TAWI,PH157010000,PH157010012,PH157000000
134810,Lawm Sikubong ES,ES,Public,5.104983,120.282342,Tangngah (Lalung Sikubong),Sapa-Sapa,TAWI-TAWI,PH157010000,PH157010010,PH157000000
134811,Likud Sikubong ES,ES,Public,5.089136,120.29241,Tabunan Likud Sikubong,Sapa-Sapa,TAWI-TAWI,PH157010000,PH157010011,PH157000000
134812,Look Nato ES,ES,Public,5.107969,120.316853,Look Natuh,Sapa-Sapa,TAWI-TAWI,PH157010000,PH157010016,PH157000000
134824,Mantabuan ES,ES,Public,5.040756,120.204639,Mantabuan Tabunan,Sapa-Sapa,TAWI-TAWI,PH157010000,PH157010013,PH157000000
134825,North Tapian Bohe ES,ES,Public,5.033256,120.199122,Tapian Bohe North,Sapa-Sapa,TAWI-TAWI,PH157010000,PH157010015,PH157000000
134814,Palate ES,ES,Public,5.083908,120.271983,Palate Gadjaminah,Sapa-Sapa,TAWI-TAWI,PH157010000,PH157010006,PH157000000
134815,Pamasan PS,PS,Public,5.105594,120.283581,Pamasan,Sapa-Sapa,TAWI-TAWI,PH157010000,PH157010019,PH157000000
134826,Sapaat PS,PS,Public,5.031906,120.226972,Sapaat,Sapa-Sapa,TAWI-TAWI,PH157010000,PH157010020,PH157000000
134817,Soka Soka PS,PS,Public,5.084627,120.279979,Sukah-sukah,Sapa-Sapa,TAWI-TAWI,PH157010000,PH157010021,PH157000000
134827,South Tapian Bohe ES,ES,Public,5.030306,120.19525,Tapian Bohe South,Sapa-Sapa,TAWI-TAWI,PH157010000,PH157010022,PH157000000
134819,Tuan Ligaddong Lipae CES,CES,Public,5.08968,120.274081,Sapa-sapa (Pob.),Sapa-Sapa,TAWI-TAWI,PH157010000,PH157010014,PH157000000
134828,Tuan Masdal ES,ES,Public,5.017431,120.132925,Tonggusong Banaran,Sapa-Sapa,TAWI-TAWI,PH157010000,PH157010003,PH157000000
305051,Banaran NHS,SHS,Public,5.017261,120.134229,Tonggusong Banaran,Sapa-Sapa,TAWI-TAWI,PH157010000,PH157010003,PH157000000
305056,Mantabuan NHS,SHS,Public,5.041158,120.204994,Mantabuan Tabunan,Sapa-Sapa,TAWI-TAWI,PH157010000,PH157010013,PH157000000
600296,MSU-TCTO Banaran High School,SUC,SUC ,,,Lookan Banaran,Sapa-Sapa,TAWI-TAWI,PH157010000,PH157010002,PH157000000
600297,MSU-TCTO Mantabuan High School,SUC,SUC ,,,Tapian Bohe North,Sapa-Sapa,TAWI-TAWI,PH157010000,PH157010015,PH157000000
600300,MSU-TCTO Sapa-Sapa High School,SUC,SUC ,,,Sapa-sapa (Pob.),Sapa-Sapa,TAWI-TAWI,PH157010000,PH157010014,PH157000000
600298,MSU-TCTO Ungus Matata High School,SUC,SUC ,,,Tangngah (Lalung Sikubong),Sapa-Sapa,TAWI-TAWI,PH157010000,PH157010010,PH157000000
216674,Datu Bunta PS,PS,Public,,,Tina,Shariff Aguak,MAGUINDANAO,PH153808000,PH153808040,PH153800000
476518,"Noor UL Haq Learning Center, Inc.",PES,Private,,,Labu-labu,Shariff Aguak,MAGUINDANAO,PH153808000,PH153808012,PH153800000
305014,Maguindanao NHS,SHS,Public,6.852293,124.445938,Labu-Labu,Shariff Aguak ,MAGUINDANAO,PH153808000,PH153808012,PH153800000
408485,SHARIFF AGUAK IBN AMPATUAN ISLAMIC MEMORIAL ACADEMY,MD,Private,,,Poblacion II,SHARIFF AGUAK  ,MAGUINDANAO,PH153808000,PH153808047,PH153800000
134042,Labulabu ES,ES,Public,6.850149,124.452413,Labu-Labu,Shariff Aguak (Maganoy) (Capital),MAGUINDANAO,PH153808000,PH153808012,PH153800000
134043,Lapok ES,ES,Public,6.901086,124.473375,Lapok (Lepok),Shariff Aguak (Maganoy) (Capital),MAGUINDANAO,PH153808000,PH153808013,PH153800000
134050,Satan ES,ES,Public,6.872745,124.436061,Satan,Shariff Aguak (Maganoy) (Capital),MAGUINDANAO,PH153808000,PH153808037,PH153800000
134049,Shariff Aguak CES,CES,Public,6.858333,124.444443,Poblacion,Shariff Aguak (Maganoy) (Capital),MAGUINDANAO,PH153808000,PH153808034,PH153800000
134051,Timbangan ES,ES,Public,6.874081,124.470436,Timbangan,Shariff Aguak (Maganoy) (Capital),MAGUINDANAO,PH153808000,PH153808039,PH153800000
408485,SHARIFF AGUAK IBN AMPATUAN ISLAMIC MEMORIAL ACADEMY,PSHS,Private,,,Poblacion II,SHARIFF AGUAK (MAGANOY) (Capital),MAGUINDANAO,PH153808000,PH153808047,PH153800000
133973,Ganta ES,ES,Public,6.984241,124.531,Ganta,Shariff Saydona Mustapha,MAGUINDANAO,PH153837000,PH153814006,PH153800000
134131,Gumbay ES,ES,Public,6.919845,124.493105,Duguengen,Shariff Saydona Mustapha,MAGUINDANAO,PH153837000,PH153837006,PH153800000
133969,Kabalukanen ES,ES,Public,7.015726,124.547863,Dasawao,Shariff Saydona Mustapha,MAGUINDANAO,PH153837000,PH153837003,PH153800000
134046,Nabundas CES,CES,Public,6.882706,124.484478,Nabundas,Shariff Saydona Mustapha,MAGUINDANAO,PH153837000,PH153822007,PH153800000
133982,Pagatin ES,ES,Public,6.972531,124.483724,Pagatin,Shariff Saydona Mustapha,MAGUINDANAO,PH153837000,PH153836013,PH153800000
134048,Pikeg ES,ES,Public,6.927168,124.459586,Pikeg,Shariff Saydona Mustapha,MAGUINDANAO,PH153837000,PH153837013,PH153800000
408473,MAAHAD SAADAH AL-ARABIE INTEGRATED SCHOOL INC.,PES,Private,,,Pagatin,SHARIFF SAYDONA MUSTAPHA,MAGUINDANAO,PH153837000,PH153836013,PH153800000
134047,Pamalian ES,ES,Public,6.95521,124.468342,Pamalian,Shariff Saydona Mustapha,MAGUINDANAO,PH153837000,PH153837012,PH153800000
318321,Kabalukanen NHS,JHS,Public,7.01607,124.547238,Dasawao,Shariff Saydona Mustapha,MAGUINDANAO,PH153837000,PH153837003,PH153800000
408473,MAAHAD SAADAH AL-ARABIE INTEGRATED SCHOOL INC.,PJHS,Private,,,Pagatin,Shariff Saydona Mustapha,MAGUINDANAO,PH153837000,PH153836013,PH153800000
134374,Alian ES,ES,Public,5.542204,120.878984,Ratag,Siasi,SULU,PH156612000,PH156612048,PH156600000
217009,Bual ES,ES,Public,5.494267,120.856802,Sarukot,Siasi,SULU,PH156612000,PH156612050,PH156600000
252526,Camp Murad PS,PS,Public,5.533312,120.846046,Pislong,Siasi,SULU,PH156612000,PH156612046,PH156600000
134376,Duggo PS,PS,Public,5.542377,120.885932,Duggo,Siasi,SULU,PH156612000,PH156612010,PH156600000
252528,Duhol Tara ES,ES,Public,5.592411,120.869436,Duhol Tara,Siasi,SULU,PH156612000,PH156612011,PH156600000
217015,Guimba Jambangan PS,PS,Public,5.522358,120.844722,Jambangan,Siasi,SULU,PH156612000,PH156612016,PH156600000
252529,Jambangan ES,ES,Public,5.521475,120.826294,Jambangan,Siasi,SULU,PH156612000,PH156612016,PH156600000
134570,Kabankalan ES,ES,Public,5.578636,120.841061,Tulling,Siasi,SULU,PH156612000,PH156612076,PH156600000
134584,Kabubu PS,PS,Public,5.514389,120.849622,Singko,Siasi,SULU,PH156612000,PH156612056,PH156600000
134585,Kud Kud ES,ES,Public,5.474909,120.861778,Kud-kud,Siasi,SULU,PH156612000,PH156612020,PH156600000
134571,Kuntad ES,ES,Public,5.54869,120.833,East Kungtad,Siasi,SULU,PH156612000,PH156612012,PH156600000
252534,Laminusa Laud ES-2,ES,Public,5.554688,120.91501,Tampakan Laminusa,Siasi,SULU,PH156612000,PH156612070,PH156600000
134378,Laminusa Laud ES-I,ES,Public,5.552446,120.91472,Kong-Kong Laminusa,Siasi,SULU,PH156612000,PH156612019,PH156600000
134382,Laminusa West ES,ES,Public,5.553983,120.913048,Luuk Laminusa,Siasi,SULU,PH156612000,PH156612023,PH156600000
217026,Latung PS,PS,Public,5.525716,120.895515,Latung,Siasi,SULU,PH156612000,PH156612025,PH156600000
134383,Manta ES,ES,Public,5.575463,120.865309,Manta,Siasi,SULU,PH156612000,PH156612030,PH156600000
134586,Musu Guimba ES,ES,Public,5.508361,120.838986,Kabubu,Siasi,SULU,PH156612000,PH156612018,PH156600000
134587,Musu Laud ES,ES,Public,5.487155,120.84504,North Musu Laud,Siasi,SULU,PH156612000,PH156612040,PH156600000
134588,Nipa Nipa PS,ES,Public,5.512347,120.832206,Nipa-nipa,Siasi,SULU,PH156612000,PH156612035,PH156600000
134385,Pamangunan PS,PS,Public,5.555708,120.859785,Minapan,Siasi,SULU,PH156612000,PH156612032,PH156600000
134387,Panglima Ikbala ES,ES,Public,5.509333,120.907997,Bulihkullul,Siasi,SULU,PH156612000,PH156612007,PH156600000
134573,Panglima Julkanain Taup CES,CES,Public,5.544367,120.817017,Poblacion (Campo Baro),Siasi,SULU,PH156612000,PH156612009,PH156600000
134388,Panglima ldlana Tingcun ES,ES,Public,5.553133,120.916252,Tong Laminusa,Siasi,SULU,PH156612000,PH156612072,PH156600000
134389,Panglima Saipudin ES,CES,Public,5.55235,120.916797,Kong-Kong Laminusa,Siasi,SULU,PH156612000,PH156612019,PH156600000
134390,Panglima Taradji PS,PS,Public,5.564404,120.880074,Siburi,Siasi,SULU,PH156612000,PH156612053,PH156600000
134574,Panglima Utoh Anni Jalmaani ES,ES,Public,5.552492,120.82759,North Laud,Siasi,SULU,PH156612000,PH156612037,PH156600000
252545,Pislong PS,PS,Public,5.529799,120.85169,Pislong,Siasi,SULU,PH156612000,PH156612046,PH156600000
134391,Punungan ES,ES,Public,5.52505,120.909302,Punungan,Siasi,SULU,PH156612000,PH156612042,PH156600000
252547,Pusto PS,PS,Public,5.551701,120.897964,Siowing,Siasi,SULU,PH156612000,PH156612059,PH156600000
217031,Sablay Annex School,ES,Public,5.538997,120.824536,Sablay,Siasi,SULU,PH156612000,PH156612049,PH156600000
134589,Sablay PS,PS,Public,5.531922,120.826617,Sablay,Siasi,SULU,PH156612000,PH156612049,PH156600000
134575,Siasi Pilot ES,ES,Public,5.545208,120.815692,Poblacion (Campo Baro),Siasi,SULU,PH156612000,PH156612009,PH156600000
134392,Silumpak ES,ES,Public,5.506589,120.899904,South Silumpak,Siasi,SULU,PH156612000,PH156612066,PH156600000
134576,Siok ES,ES,Public,5.547539,120.819789,Kungtad West,Siasi,SULU,PH156612000,PH156612021,PH156600000
134393,Siolakan PS,PS,Public,5.528099,120.867122,Siolakan,Siasi,SULU,PH156612000,PH156612057,PH156600000
134394,Siowing ES,ES,Public,5.543867,120.901581,Siowing,Siasi,SULU,PH156612000,PH156612059,PH156600000
134395,Sipanding ES,ES,Public,5.533499,120.902321,Sipanding,Siasi,SULU,PH156612000,PH156612060,PH156600000
134591,Sisangat ES,ES,Public,5.517198,120.819849,Sisangat,Siasi,SULU,PH156612000,PH156612061,PH156600000
134577,Siundo ES,ES,Public,5.561628,120.825278,Siundoh,Siasi,SULU,PH156612000,PH156612058,PH156600000
134593,South Laud ES,ES,Public,5.541532,120.814215,Subah Buaya,Siasi,SULU,PH156612000,PH156612069,PH156600000
134594,Suba Buaya ES,ES,Public,5.538118,120.81487,Subah Buaya,Siasi,SULU,PH156612000,PH156612069,PH156600000
134595,Tonglaba PS,PS,Public,5.483883,120.86049,Tonglabah,Siasi,SULU,PH156612000,PH156612074,PH156600000
252546,TubigKutah PS,PS,Public,5.4939,120.874306,Tubig Kutah,Siasi,SULU,PH156612000,PH156612075,PH156600000
134578,Tuhog-Tuhog Laud PS,PS,Public,5.549039,120.8172,Poblacion (Campo Baro),Siasi,SULU,PH156612000,PH156612009,PH156600000
134579,Tuhog-Tuhog Proper ES(A),ES,Public,5.546394,120.817864,Poblacion (Campo Baro),Siasi,SULU,PH156612000,PH156612009,PH156600000
134580,Tulling ES,ES,Public,5.576116,120.83033,Tulling,Siasi,SULU,PH156612000,PH156612076,PH156600000
134581,Ulangkaya PS,PS,Public,5.537949,120.849364,Pislong,Siasi,SULU,PH156612000,PH156612046,PH156600000
134582,Upper Minapan ES,ES,Public,5.555974,120.852618,Minapan,Siasi,SULU,PH156612000,PH156612032,PH156600000
408754,Siasi Madrasah Al-Qur-an Wal Hadith,MD,Private,,,Poblacion (Campo Baro),SIASI,SULU,PH156612000,PH156612009,PH156600000
134375,Buan ES,ES,Public,5.555067,120.876414,Buan,Siasi,SULU,PH156612000,PH156612004,PH156600000
134377,Ipil PS,PS,Public,5.50059,120.88056,Ipil,Siasi,SULU,PH156612000,PH156612015,PH156600000
134590,Siasi East ES,ES,Public,5.543461,120.817128,Campo Islam,Siasi,SULU,PH156612000,PH156612008,PH156600000
305034,Laminusa NHS,SHS,Public,5.552692,120.917767,Tong Laminusa,Siasi,SULU,PH156612000,PH156612072,PH156600000
318406,Lapak NSF,SHS,Public,5.54187,120.81486,Subah Buaya,Siasi,SULU,PH156612000,PH156612069,PH156600000
600372,Lapak Agricultural College,SUC,SUC ,,,East Kungtad,Siasi,SULU,PH156612000,PH156612012,PH156600000
305475,Siasi Municipal High School,SUC,SUC ,,,Ratag,Siasi,SULU,PH156612000,PH156612048,PH156600000
477002,Central Sulu College,PSHS,Private,,,Poblacion (Campo Baro),SIASI,SULU,PH156612000,PH156612009,PH156600000
406079,Notre Dame of Siasi,PSHS,Private,,,Kungtad West,SIASI,SULU,PH156612000,PH156612021,PH156600000
134829,Datu Jaafar CES,CES,Public,4.846692,119.456286,Datu Amilhamja Jaafar,Sibutu,TAWI-TAWI,PH157011000,PH157011002,PH157000000
217533,Hji. Mokhtar Sulayman ES,ES,Public,4.668808,119.478614,Hadji Mohtar Sulayman,Sibutu,TAWI-TAWI,PH157011000,PH157011004,PH157000000
134839,Imam Uyong Dastala ES,ES,Public,4.741874,119.501897,Tongsibalo,Sibutu,TAWI-TAWI,PH157011000,PH157011015,PH157000000
134833,Ligayan ES,ES,Public,4.661142,119.475392,Ligayan,Sibutu,TAWI-TAWI,PH157011000,PH157011007,PH157000000
134830,Nunukan ES,ES,Public,4.834842,119.460172,Nunukan,Sibutu,TAWI-TAWI,PH157011000,PH157011008,PH157000000
134834,Sheik Makdum Mem. ES,ES,Public,4.730247,119.496914,Sheik Makdum,Sibutu,TAWI-TAWI,PH157011000,PH157011009,PH157000000
134832,Talisay ES,ES,Public,4.86075,119.453569,Talisay,Sibutu,TAWI-TAWI,PH157011000,PH157011011,PH157000000
134835,Tando Owak ES,ES,Public,4.641594,119.456253,Ligayan,Sibutu,TAWI-TAWI,PH157011000,PH157011007,PH157000000
134836,Tandubanak ES,ES,Public,4.718211,119.496092,Tandu Banak,Sibutu,TAWI-TAWI,PH157011000,PH157011012,PH157000000
134837,Taungoh ES,ES,Public,4.706311,119.492004,Taungoh,Sibutu,TAWI-TAWI,PH157011000,PH157011013,PH157000000
134838,Tongehat ES,ES,Public,4.670946,119.479215,Tongehat,Sibutu,TAWI-TAWI,PH157011000,PH157011014,PH157000000
305055,Ligayan NHS,JHS,Public,4.659645,119.474646,Ligayan,Sibutu,TAWI-TAWI,PH157011000,PH157011007,PH157000000
